"","file_name","number_of_clusers_with_p_less_than_0.05","lowest_p_value"
"653","perm_686_Summary.of.stats_Random.Group.Allocation.csv",24,2.62904525925199e-05
"654","perm_687_Summary.of.stats_Random.Group.Allocation.csv",12,9.72659459574912e-06
"655","perm_688_Summary.of.stats_Random.Group.Allocation.csv",37,3.80842177215968e-05
"656","perm_689_Summary.of.stats_Random.Group.Allocation.csv",27,3.35664437760589e-05
"657","perm_69_Summary.of.stats_Random.Group.Allocation.csv",20,0.00060210026585977
"658","perm_690_Summary.of.stats_Random.Group.Allocation.csv",26,3.73669275765978e-05
"659","perm_691_Summary.of.stats_Random.Group.Allocation.csv",23,2.55600322571701e-05
"660","perm_692_Summary.of.stats_Random.Group.Allocation.csv",19,0.00175319663104002
"661","perm_693_Summary.of.stats_Random.Group.Allocation.csv",31,0.00175727115386658
"662","perm_694_Summary.of.stats_Random.Group.Allocation.csv",19,0.0013485120756707
"663","perm_695_Summary.of.stats_Random.Group.Allocation.csv",17,1.66283210818263e-05
"664","perm_696_Summary.of.stats_Random.Group.Allocation.csv",24,0.000822852340655918
"665","perm_697_Summary.of.stats_Random.Group.Allocation.csv",20,0.000248024895416769
"666","perm_698_Summary.of.stats_Random.Group.Allocation.csv",30,0.000369006735424701
"667","perm_699_Summary.of.stats_Random.Group.Allocation.csv",19,4.48063099146105e-05
"668","perm_7_Summary.of.stats_Random.Group.Allocation.csv",27,6.51266868706154e-06
"669","perm_70_Summary.of.stats_Random.Group.Allocation.csv",26,0.000105386305357836
"670","perm_700_Summary.of.stats_Random.Group.Allocation.csv",21,0.000208307364318392
"671","perm_701_Summary.of.stats_Random.Group.Allocation.csv",22,0.000359142599020049
"672","perm_702_Summary.of.stats_Random.Group.Allocation.csv",29,0.000845597051732497
"673","perm_703_Summary.of.stats_Random.Group.Allocation.csv",27,3.72684400479724e-06
"674","perm_704_Summary.of.stats_Random.Group.Allocation.csv",27,0.00183492320701973
"675","perm_705_Summary.of.stats_Random.Group.Allocation.csv",18,0.000189760051692577
"676","perm_706_Summary.of.stats_Random.Group.Allocation.csv",11,0.00308943379673764
"677","perm_707_Summary.of.stats_Random.Group.Allocation.csv",22,0.000508962200113149
"678","perm_708_Summary.of.stats_Random.Group.Allocation.csv",23,0.00159305504322043
"679","perm_709_Summary.of.stats_Random.Group.Allocation.csv",18,0.000232241732262693
"680","perm_71_Summary.of.stats_Random.Group.Allocation.csv",21,0.000803762187901214
"681","perm_710_Summary.of.stats_Random.Group.Allocation.csv",22,0.000390428543599298
"682","perm_711_Summary.of.stats_Random.Group.Allocation.csv",28,0.000814416481165911
"683","perm_712_Summary.of.stats_Random.Group.Allocation.csv",34,0.0002017001861042
"684","perm_713_Summary.of.stats_Random.Group.Allocation.csv",11,0.00193816611769347
"685","perm_714_Summary.of.stats_Random.Group.Allocation.csv",30,0.000300132275075376
"686","perm_715_Summary.of.stats_Random.Group.Allocation.csv",26,1.37154895862929e-05
"687","perm_716_Summary.of.stats_Random.Group.Allocation.csv",19,8.58176575205841e-05
"688","perm_717_Summary.of.stats_Random.Group.Allocation.csv",32,0.000236632897753335
"689","perm_718_Summary.of.stats_Random.Group.Allocation.csv",25,0.000337416866699369
"690","perm_719_Summary.of.stats_Random.Group.Allocation.csv",22,0.000198680170324751
"691","perm_72_Summary.of.stats_Random.Group.Allocation.csv",19,0.00197079386791048
"692","perm_720_Summary.of.stats_Random.Group.Allocation.csv",23,0.00173877841697382
"693","perm_721_Summary.of.stats_Random.Group.Allocation.csv",17,0.00165398688177884
"694","perm_722_Summary.of.stats_Random.Group.Allocation.csv",25,5.24260050727859e-05
"695","perm_723_Summary.of.stats_Random.Group.Allocation.csv",19,8.74024115103369e-05
"696","perm_724_Summary.of.stats_Random.Group.Allocation.csv",28,0.000111754295381529
"697","perm_725_Summary.of.stats_Random.Group.Allocation.csv",36,0.000510668869851571
"698","perm_726_Summary.of.stats_Random.Group.Allocation.csv",21,0.000153891371400363
"699","perm_727_Summary.of.stats_Random.Group.Allocation.csv",24,1.68451991306229e-05
"700","perm_728_Summary.of.stats_Random.Group.Allocation.csv",15,0.00336403448343157
"701","perm_729_Summary.of.stats_Random.Group.Allocation.csv",37,0.000298236538047829
"702","perm_73_Summary.of.stats_Random.Group.Allocation.csv",18,0.00260330595005067
"703","perm_730_Summary.of.stats_Random.Group.Allocation.csv",28,0.000174908953769282
"704","perm_731_Summary.of.stats_Random.Group.Allocation.csv",25,0.000909362321867296
"705","perm_732_Summary.of.stats_Random.Group.Allocation.csv",34,2.11415148697424e-06
"706","perm_733_Summary.of.stats_Random.Group.Allocation.csv",24,0.00193924280712487
"707","perm_734_Summary.of.stats_Random.Group.Allocation.csv",20,0.00473816066820588
"708","perm_735_Summary.of.stats_Random.Group.Allocation.csv",22,0.00145282465527618
"709","perm_736_Summary.of.stats_Random.Group.Allocation.csv",24,6.912963669124e-06
"710","perm_737_Summary.of.stats_Random.Group.Allocation.csv",28,0.000266127988090568
"711","perm_738_Summary.of.stats_Random.Group.Allocation.csv",25,0.000223128017104064
"712","perm_739_Summary.of.stats_Random.Group.Allocation.csv",23,0.000263258083074359
"713","perm_74_Summary.of.stats_Random.Group.Allocation.csv",23,0.000395204454080156
"714","perm_740_Summary.of.stats_Random.Group.Allocation.csv",18,0.000413149000191149
"715","perm_741_Summary.of.stats_Random.Group.Allocation.csv",20,7.32317156539695e-06
"716","perm_742_Summary.of.stats_Random.Group.Allocation.csv",23,0.000649767496964985
"717","perm_743_Summary.of.stats_Random.Group.Allocation.csv",18,0.00233858208939255
"718","perm_744_Summary.of.stats_Random.Group.Allocation.csv",21,3.4259666362085e-05
"719","perm_745_Summary.of.stats_Random.Group.Allocation.csv",17,0.00110598705259931
"720","perm_746_Summary.of.stats_Random.Group.Allocation.csv",21,0.00245877557381041
"721","perm_747_Summary.of.stats_Random.Group.Allocation.csv",24,5.25578307850496e-05
"722","perm_748_Summary.of.stats_Random.Group.Allocation.csv",23,0.000145516621277387
"723","perm_749_Summary.of.stats_Random.Group.Allocation.csv",26,3.80842177215968e-05
"724","perm_75_Summary.of.stats_Random.Group.Allocation.csv",23,0.000683586540509193
"725","perm_750_Summary.of.stats_Random.Group.Allocation.csv",25,0.000236224858871221
"726","perm_751_Summary.of.stats_Random.Group.Allocation.csv",22,0.000366496713180373
"727","perm_752_Summary.of.stats_Random.Group.Allocation.csv",29,0.000206027660305362
"728","perm_753_Summary.of.stats_Random.Group.Allocation.csv",26,1.16036517732448e-05
"729","perm_754_Summary.of.stats_Random.Group.Allocation.csv",28,8.98186443576459e-06
"730","perm_755_Summary.of.stats_Random.Group.Allocation.csv",14,0.00514209825821138
"731","perm_756_Summary.of.stats_Random.Group.Allocation.csv",26,0.000624306968699776
"732","perm_757_Summary.of.stats_Random.Group.Allocation.csv",17,0.000648043079655027
"733","perm_758_Summary.of.stats_Random.Group.Allocation.csv",14,0.000724037238687333
"734","perm_759_Summary.of.stats_Random.Group.Allocation.csv",19,0.00016205885018249
"735","perm_76_Summary.of.stats_Random.Group.Allocation.csv",18,0.000529754642084588
"736","perm_760_Summary.of.stats_Random.Group.Allocation.csv",20,4.6706533089116e-05
"737","perm_761_Summary.of.stats_Random.Group.Allocation.csv",20,0.000592776570272834
"738","perm_762_Summary.of.stats_Random.Group.Allocation.csv",25,0.00117784762300846
"739","perm_763_Summary.of.stats_Random.Group.Allocation.csv",22,0.000918337138625544
"740","perm_764_Summary.of.stats_Random.Group.Allocation.csv",38,9.14811796655903e-05
"741","perm_765_Summary.of.stats_Random.Group.Allocation.csv",34,3.84536220463904e-05
"742","perm_766_Summary.of.stats_Random.Group.Allocation.csv",23,0.000536714277547581
"743","perm_767_Summary.of.stats_Random.Group.Allocation.csv",30,0.000640949538474292
"744","perm_768_Summary.of.stats_Random.Group.Allocation.csv",20,8.29895946729172e-05
"745","perm_769_Summary.of.stats_Random.Group.Allocation.csv",19,6.40259381825372e-05
"746","perm_77_Summary.of.stats_Random.Group.Allocation.csv",14,0.00453488001088497
"747","perm_770_Summary.of.stats_Random.Group.Allocation.csv",18,9.00781563403705e-05
"748","perm_771_Summary.of.stats_Random.Group.Allocation.csv",25,0.000680937824509453
"749","perm_772_Summary.of.stats_Random.Group.Allocation.csv",29,3.71723414229224e-05
"750","perm_773_Summary.of.stats_Random.Group.Allocation.csv",31,0.000240191282765687
"751","perm_774_Summary.of.stats_Random.Group.Allocation.csv",17,0.00181983451470099
"752","perm_775_Summary.of.stats_Random.Group.Allocation.csv",30,0.000875443334655631
"753","perm_776_Summary.of.stats_Random.Group.Allocation.csv",18,0.00178917549285958
"754","perm_777_Summary.of.stats_Random.Group.Allocation.csv",20,0.000205073810314533
"755","perm_778_Summary.of.stats_Random.Group.Allocation.csv",32,0.000252237431937129
"756","perm_779_Summary.of.stats_Random.Group.Allocation.csv",18,0.00087264407121411
"757","perm_78_Summary.of.stats_Random.Group.Allocation.csv",16,0.000169314014682861
"758","perm_780_Summary.of.stats_Random.Group.Allocation.csv",22,0.000146113965670114
"759","perm_781_Summary.of.stats_Random.Group.Allocation.csv",32,6.40259381825372e-05
"760","perm_782_Summary.of.stats_Random.Group.Allocation.csv",31,1.73564698760392e-06
"761","perm_783_Summary.of.stats_Random.Group.Allocation.csv",33,0.0010593572752142
"762","perm_784_Summary.of.stats_Random.Group.Allocation.csv",29,0.000480490677553165
"763","perm_785_Summary.of.stats_Random.Group.Allocation.csv",29,0.000358003399260705
"764","perm_786_Summary.of.stats_Random.Group.Allocation.csv",20,0.00254126165319671
"765","perm_787_Summary.of.stats_Random.Group.Allocation.csv",18,0.00140994903224095
"766","perm_788_Summary.of.stats_Random.Group.Allocation.csv",29,0.000724037238687333
"767","perm_789_Summary.of.stats_Random.Group.Allocation.csv",22,0.00178245552668962
"768","perm_79_Summary.of.stats_Random.Group.Allocation.csv",23,0.00101164647146044
"769","perm_790_Summary.of.stats_Random.Group.Allocation.csv",28,0.000976336139941893
"770","perm_791_Summary.of.stats_Random.Group.Allocation.csv",28,0.000198089467155861
"771","perm_792_Summary.of.stats_Random.Group.Allocation.csv",21,3.32674996951763e-05
"772","perm_793_Summary.of.stats_Random.Group.Allocation.csv",8,0.00360278009820614
"773","perm_794_Summary.of.stats_Random.Group.Allocation.csv",22,0.00155900018319526
"774","perm_795_Summary.of.stats_Random.Group.Allocation.csv",27,0.000161346361122606
"775","perm_796_Summary.of.stats_Random.Group.Allocation.csv",18,0.000632557573629595
"776","perm_797_Summary.of.stats_Random.Group.Allocation.csv",17,0.00100414716578483
"777","perm_798_Summary.of.stats_Random.Group.Allocation.csv",25,0.00187565739387519
"778","perm_799_Summary.of.stats_Random.Group.Allocation.csv",26,2.45376702796965e-05
"779","perm_8_Summary.of.stats_Random.Group.Allocation.csv",26,4.04205597278135e-05
"780","perm_80_Summary.of.stats_Random.Group.Allocation.csv",17,0.00039457773881327
"781","perm_800_Summary.of.stats_Random.Group.Allocation.csv",28,0.0001258623312611
"782","perm_801_Summary.of.stats_Random.Group.Allocation.csv",18,8.57429170226311e-05
"783","perm_802_Summary.of.stats_Random.Group.Allocation.csv",31,0.000490660354442371
"784","perm_803_Summary.of.stats_Random.Group.Allocation.csv",25,0.000107553243813779
"785","perm_804_Summary.of.stats_Random.Group.Allocation.csv",27,0.00176313750597479
"786","perm_805_Summary.of.stats_Random.Group.Allocation.csv",32,2.62777501510896e-06
"787","perm_806_Summary.of.stats_Random.Group.Allocation.csv",26,0.000106046290381297
"788","perm_807_Summary.of.stats_Random.Group.Allocation.csv",36,0.000828476757932737
"789","perm_808_Summary.of.stats_Random.Group.Allocation.csv",9,0.0057528912377587
"790","perm_809_Summary.of.stats_Random.Group.Allocation.csv",14,0.00376197637336785
"791","perm_81_Summary.of.stats_Random.Group.Allocation.csv",16,0.000159224145725173
"792","perm_810_Summary.of.stats_Random.Group.Allocation.csv",24,0.000123324153201871
"793","perm_811_Summary.of.stats_Random.Group.Allocation.csv",18,0.00231627472126199
"794","perm_812_Summary.of.stats_Random.Group.Allocation.csv",26,2.7653646222078e-05
"795","perm_813_Summary.of.stats_Random.Group.Allocation.csv",23,0.00136123554424472
"796","perm_814_Summary.of.stats_Random.Group.Allocation.csv",15,0.000700297349384662
"797","perm_815_Summary.of.stats_Random.Group.Allocation.csv",21,0.00295150519168132
"798","perm_816_Summary.of.stats_Random.Group.Allocation.csv",31,0.000272122362884879
"799","perm_817_Summary.of.stats_Random.Group.Allocation.csv",23,0.000203938669845332
"800","perm_818_Summary.of.stats_Random.Group.Allocation.csv",17,6.912963669124e-06
"801","perm_819_Summary.of.stats_Random.Group.Allocation.csv",19,0.00192832072920699
"802","perm_82_Summary.of.stats_Random.Group.Allocation.csv",15,0.000395204454080156
"803","perm_820_Summary.of.stats_Random.Group.Allocation.csv",24,0.000173061360202268
"804","perm_821_Summary.of.stats_Random.Group.Allocation.csv",21,0.00267373300201405
"805","perm_822_Summary.of.stats_Random.Group.Allocation.csv",18,0.000776103800265439
"806","perm_823_Summary.of.stats_Random.Group.Allocation.csv",25,0.00120246659303419
"807","perm_824_Summary.of.stats_Random.Group.Allocation.csv",15,0.00170997911236647
"808","perm_825_Summary.of.stats_Random.Group.Allocation.csv",26,0.00163661584758507
"809","perm_826_Summary.of.stats_Random.Group.Allocation.csv",27,3.18541871462808e-05
"810","perm_827_Summary.of.stats_Random.Group.Allocation.csv",18,0.00159133156706661
"811","perm_828_Summary.of.stats_Random.Group.Allocation.csv",26,0.000217089774016975
"812","perm_829_Summary.of.stats_Random.Group.Allocation.csv",26,0.000334537975210018
"813","perm_83_Summary.of.stats_Random.Group.Allocation.csv",28,0.000985048452729129
"814","perm_830_Summary.of.stats_Random.Group.Allocation.csv",16,0.000247345645202197
"815","perm_831_Summary.of.stats_Random.Group.Allocation.csv",21,0.0010081892288872
"816","perm_832_Summary.of.stats_Random.Group.Allocation.csv",22,6.79556526319599e-05
"817","perm_833_Summary.of.stats_Random.Group.Allocation.csv",18,0.000370262453809143
"818","perm_834_Summary.of.stats_Random.Group.Allocation.csv",23,5.19464597104718e-05
"819","perm_835_Summary.of.stats_Random.Group.Allocation.csv",16,0.000183391107827462
"820","perm_836_Summary.of.stats_Random.Group.Allocation.csv",18,0.000799095264650231
"821","perm_837_Summary.of.stats_Random.Group.Allocation.csv",18,0.00224034418637026
"822","perm_838_Summary.of.stats_Random.Group.Allocation.csv",17,0.000950210820302173
"823","perm_839_Summary.of.stats_Random.Group.Allocation.csv",25,0.000636920927400676
"824","perm_84_Summary.of.stats_Random.Group.Allocation.csv",10,0.00583499099779829
"825","perm_840_Summary.of.stats_Random.Group.Allocation.csv",28,0.000776469548032619
"826","perm_841_Summary.of.stats_Random.Group.Allocation.csv",23,0.00107183708248156
"827","perm_842_Summary.of.stats_Random.Group.Allocation.csv",37,0.000172387556657485
"828","perm_843_Summary.of.stats_Random.Group.Allocation.csv",26,0.000138598001514593
"829","perm_844_Summary.of.stats_Random.Group.Allocation.csv",18,0.00023293678768639
"830","perm_845_Summary.of.stats_Random.Group.Allocation.csv",31,0.000345887187295001
"831","perm_846_Summary.of.stats_Random.Group.Allocation.csv",28,8.8907400420011e-05
"832","perm_847_Summary.of.stats_Random.Group.Allocation.csv",21,0.00354267231190199
"833","perm_848_Summary.of.stats_Random.Group.Allocation.csv",19,0.000823615401520875
"834","perm_849_Summary.of.stats_Random.Group.Allocation.csv",25,0.000611766940908017
"835","perm_85_Summary.of.stats_Random.Group.Allocation.csv",26,0.00158038236862081
"836","perm_850_Summary.of.stats_Random.Group.Allocation.csv",17,0.00186302922320727
"837","perm_851_Summary.of.stats_Random.Group.Allocation.csv",23,0.000766450209499046
"838","perm_852_Summary.of.stats_Random.Group.Allocation.csv",20,0.000596784392784744
"839","perm_853_Summary.of.stats_Random.Group.Allocation.csv",22,0.00011715434881754
"840","perm_854_Summary.of.stats_Random.Group.Allocation.csv",18,5.19464597104718e-05
"841","perm_855_Summary.of.stats_Random.Group.Allocation.csv",23,0.000137624606128754
"842","perm_856_Summary.of.stats_Random.Group.Allocation.csv",26,1.56817368763972e-06
"843","perm_857_Summary.of.stats_Random.Group.Allocation.csv",19,0.000187054656251067
"844","perm_858_Summary.of.stats_Random.Group.Allocation.csv",26,6.99738027563423e-05
"845","perm_859_Summary.of.stats_Random.Group.Allocation.csv",16,0.00210209922223771
"846","perm_86_Summary.of.stats_Random.Group.Allocation.csv",23,0.000829257624213813
"847","perm_860_Summary.of.stats_Random.Group.Allocation.csv",18,0.00177976447202459
"848","perm_861_Summary.of.stats_Random.Group.Allocation.csv",20,0.000899032169137986
"849","perm_862_Summary.of.stats_Random.Group.Allocation.csv",28,9.23676921190274e-05
"850","perm_863_Summary.of.stats_Random.Group.Allocation.csv",22,0.000623774077976289
"851","perm_864_Summary.of.stats_Random.Group.Allocation.csv",20,0.0002928867973432
"852","perm_865_Summary.of.stats_Random.Group.Allocation.csv",20,6.13936916920406e-05
"853","perm_866_Summary.of.stats_Random.Group.Allocation.csv",24,0.000718000272108328
"854","perm_867_Summary.of.stats_Random.Group.Allocation.csv",23,1.8833346805133e-06
"855","perm_868_Summary.of.stats_Random.Group.Allocation.csv",18,0.00164865282012353
"856","perm_869_Summary.of.stats_Random.Group.Allocation.csv",19,0.000601362133539582
"857","perm_87_Summary.of.stats_Random.Group.Allocation.csv",15,0.000217089774016975
"858","perm_870_Summary.of.stats_Random.Group.Allocation.csv",34,1.44387709109525e-05
"859","perm_871_Summary.of.stats_Random.Group.Allocation.csv",30,0.00227920795068979
"860","perm_872_Summary.of.stats_Random.Group.Allocation.csv",26,0.0001414717777367
"861","perm_873_Summary.of.stats_Random.Group.Allocation.csv",19,0.000118334928958661
"862","perm_874_Summary.of.stats_Random.Group.Allocation.csv",26,0.000123265155331373
"863","perm_875_Summary.of.stats_Random.Group.Allocation.csv",21,0.000867633654917386
"864","perm_876_Summary.of.stats_Random.Group.Allocation.csv",17,0.00346041133641727
"865","perm_877_Summary.of.stats_Random.Group.Allocation.csv",27,0.000136847317896505
"866","perm_878_Summary.of.stats_Random.Group.Allocation.csv",24,0.000251402459127371
"867","perm_879_Summary.of.stats_Random.Group.Allocation.csv",29,0.000119415314389534
"868","perm_88_Summary.of.stats_Random.Group.Allocation.csv",19,8.10155945794708e-05
"869","perm_880_Summary.of.stats_Random.Group.Allocation.csv",37,1.04442849223911e-05
"870","perm_881_Summary.of.stats_Random.Group.Allocation.csv",23,0.000208307364318392
"871","perm_882_Summary.of.stats_Random.Group.Allocation.csv",24,8.26270938090303e-05
"872","perm_883_Summary.of.stats_Random.Group.Allocation.csv",36,1.39496943971132e-05
"873","perm_884_Summary.of.stats_Random.Group.Allocation.csv",15,0.000253221117215043
"874","perm_885_Summary.of.stats_Random.Group.Allocation.csv",19,1.39093655347158e-05
"875","perm_886_Summary.of.stats_Random.Group.Allocation.csv",27,4.48063099146105e-05
"876","perm_887_Summary.of.stats_Random.Group.Allocation.csv",22,0.000431466000451734
"877","perm_888_Summary.of.stats_Random.Group.Allocation.csv",27,0.000607663279538135
"878","perm_889_Summary.of.stats_Random.Group.Allocation.csv",19,0.00128312906394629
"879","perm_89_Summary.of.stats_Random.Group.Allocation.csv",20,0.000239094004042637
"880","perm_890_Summary.of.stats_Random.Group.Allocation.csv",20,0.00050483435541027
"881","perm_891_Summary.of.stats_Random.Group.Allocation.csv",19,0.000460677852181212
"882","perm_892_Summary.of.stats_Random.Group.Allocation.csv",28,3.18273579478669e-05
"883","perm_893_Summary.of.stats_Random.Group.Allocation.csv",29,0.000116262616201561
"884","perm_894_Summary.of.stats_Random.Group.Allocation.csv",18,0.00172305663819278
"885","perm_895_Summary.of.stats_Random.Group.Allocation.csv",18,0.00276802943466209
"886","perm_896_Summary.of.stats_Random.Group.Allocation.csv",21,0.000316599662325373
"887","perm_897_Summary.of.stats_Random.Group.Allocation.csv",17,0.00309799701952903
"888","perm_898_Summary.of.stats_Random.Group.Allocation.csv",14,0.000279949117880086
"889","perm_899_Summary.of.stats_Random.Group.Allocation.csv",25,0.000236163456426752
"890","perm_9_Summary.of.stats_Random.Group.Allocation.csv",30,0.000405023493157445
"891","perm_90_Summary.of.stats_Random.Group.Allocation.csv",35,9.80497470125464e-05
"892","perm_900_Summary.of.stats_Random.Group.Allocation.csv",22,9.18861956173674e-06
"893","perm_901_Summary.of.stats_Random.Group.Allocation.csv",24,6.38522314931475e-05
"894","perm_902_Summary.of.stats_Random.Group.Allocation.csv",26,3.70383598432904e-05
"895","perm_903_Summary.of.stats_Random.Group.Allocation.csv",29,0.000136433603137727
"896","perm_904_Summary.of.stats_Random.Group.Allocation.csv",23,0.000161459099118351
"897","perm_905_Summary.of.stats_Random.Group.Allocation.csv",15,0.000369756144557267
"898","perm_906_Summary.of.stats_Random.Group.Allocation.csv",20,0.000488153697223328
"899","perm_907_Summary.of.stats_Random.Group.Allocation.csv",25,0.000107447875291921
"900","perm_908_Summary.of.stats_Random.Group.Allocation.csv",17,0.000551966628673569
"901","perm_909_Summary.of.stats_Random.Group.Allocation.csv",27,0.000829257624213813
"902","perm_91_Summary.of.stats_Random.Group.Allocation.csv",22,0.000329097570662121
"903","perm_910_Summary.of.stats_Random.Group.Allocation.csv",26,0.000216004305185138
"904","perm_911_Summary.of.stats_Random.Group.Allocation.csv",22,0.000172469296906335
"905","perm_912_Summary.of.stats_Random.Group.Allocation.csv",26,6.44961486352148e-07
"906","perm_913_Summary.of.stats_Random.Group.Allocation.csv",19,0.00130076194200868
"907","perm_914_Summary.of.stats_Random.Group.Allocation.csv",25,0.000983015418777813
"908","perm_915_Summary.of.stats_Random.Group.Allocation.csv",26,8.74694587984548e-05
"909","perm_916_Summary.of.stats_Random.Group.Allocation.csv",24,6.16808159331956e-07
"910","perm_917_Summary.of.stats_Random.Group.Allocation.csv",20,0.00117784762300846
"911","perm_918_Summary.of.stats_Random.Group.Allocation.csv",29,9.1494195546583e-06
"912","perm_919_Summary.of.stats_Random.Group.Allocation.csv",27,0.000112978140458517
"913","perm_92_Summary.of.stats_Random.Group.Allocation.csv",22,0.00112668301780295
"914","perm_920_Summary.of.stats_Random.Group.Allocation.csv",14,0.000786438195128965
"915","perm_921_Summary.of.stats_Random.Group.Allocation.csv",24,0.000484914335985618
"916","perm_922_Summary.of.stats_Random.Group.Allocation.csv",33,6.58576383041022e-05
"917","perm_923_Summary.of.stats_Random.Group.Allocation.csv",19,0.000157625740569813
"918","perm_924_Summary.of.stats_Random.Group.Allocation.csv",12,0.00244684490971021
"919","perm_925_Summary.of.stats_Random.Group.Allocation.csv",14,0.000979475181584937
"920","perm_926_Summary.of.stats_Random.Group.Allocation.csv",23,0.00495565873952896
"921","perm_927_Summary.of.stats_Random.Group.Allocation.csv",21,0.000641644449989152
"922","perm_928_Summary.of.stats_Random.Group.Allocation.csv",12,0.00182592127897209
"923","perm_929_Summary.of.stats_Random.Group.Allocation.csv",28,0.00271622171729452
"924","perm_93_Summary.of.stats_Random.Group.Allocation.csv",14,0.00245305861162495
"925","perm_930_Summary.of.stats_Random.Group.Allocation.csv",31,0.000979972964394647
"926","perm_931_Summary.of.stats_Random.Group.Allocation.csv",22,1.44387709109525e-05
"927","perm_932_Summary.of.stats_Random.Group.Allocation.csv",30,0.000438732372030961
"928","perm_933_Summary.of.stats_Random.Group.Allocation.csv",21,0.000554143211218634
"929","perm_934_Summary.of.stats_Random.Group.Allocation.csv",28,7.61369714284128e-06
"930","perm_935_Summary.of.stats_Random.Group.Allocation.csv",25,0.000644863091364675
"931","perm_936_Summary.of.stats_Random.Group.Allocation.csv",7,0.00237211733176458
"932","perm_937_Summary.of.stats_Random.Group.Allocation.csv",18,0.00178502992064558
"933","perm_938_Summary.of.stats_Random.Group.Allocation.csv",15,0.00137878112942946
"934","perm_939_Summary.of.stats_Random.Group.Allocation.csv",12,4.69719027224546e-05
"935","perm_94_Summary.of.stats_Random.Group.Allocation.csv",31,0.000111083994899392
"936","perm_940_Summary.of.stats_Random.Group.Allocation.csv",18,0.0029762488409589
"937","perm_941_Summary.of.stats_Random.Group.Allocation.csv",20,0.000231994017166463
"938","perm_942_Summary.of.stats_Random.Group.Allocation.csv",25,0.000651145444284935
"939","perm_943_Summary.of.stats_Random.Group.Allocation.csv",16,2.63338674551619e-05
"940","perm_944_Summary.of.stats_Random.Group.Allocation.csv",25,0.000379093943242798
"941","perm_945_Summary.of.stats_Random.Group.Allocation.csv",23,5.47007292386523e-06
"942","perm_946_Summary.of.stats_Random.Group.Allocation.csv",24,0.000327078561707556
"943","perm_947_Summary.of.stats_Random.Group.Allocation.csv",23,4.81190450010914e-05
"944","perm_948_Summary.of.stats_Random.Group.Allocation.csv",12,0.0104505577036947
"945","perm_949_Summary.of.stats_Random.Group.Allocation.csv",23,0.000882914967534452
"946","perm_95_Summary.of.stats_Random.Group.Allocation.csv",15,0.000921678567159763
"947","perm_950_Summary.of.stats_Random.Group.Allocation.csv",25,2.87368668027979e-05
"948","perm_951_Summary.of.stats_Random.Group.Allocation.csv",21,0.000730000730982847
"949","perm_952_Summary.of.stats_Random.Group.Allocation.csv",31,1.8529781222682e-05
"950","perm_953_Summary.of.stats_Random.Group.Allocation.csv",29,7.52626107808942e-05
"951","perm_954_Summary.of.stats_Random.Group.Allocation.csv",25,0.000882914967534452
"952","perm_955_Summary.of.stats_Random.Group.Allocation.csv",26,8.2939553509947e-05
"953","perm_956_Summary.of.stats_Random.Group.Allocation.csv",18,0.000465525496029519
"954","perm_957_Summary.of.stats_Random.Group.Allocation.csv",33,0.000208307364318392
"955","perm_958_Summary.of.stats_Random.Group.Allocation.csv",18,0.00110137080052211
"956","perm_959_Summary.of.stats_Random.Group.Allocation.csv",18,0.000169214239503952
"957","perm_96_Summary.of.stats_Random.Group.Allocation.csv",18,0.00159960094223488
"958","perm_960_Summary.of.stats_Random.Group.Allocation.csv",31,2.11415148697424e-06
"959","perm_961_Summary.of.stats_Random.Group.Allocation.csv",23,0.000123253265218574
"960","perm_962_Summary.of.stats_Random.Group.Allocation.csv",22,0.000381507050039881
"961","perm_963_Summary.of.stats_Random.Group.Allocation.csv",17,0.000641558159082688
"962","perm_964_Summary.of.stats_Random.Group.Allocation.csv",15,0.000592776570272834
"963","perm_965_Summary.of.stats_Random.Group.Allocation.csv",13,0.00436134097973778
"964","perm_966_Summary.of.stats_Random.Group.Allocation.csv",26,0.00148220527824254
"965","perm_967_Summary.of.stats_Random.Group.Allocation.csv",29,0.00348071270186828
"966","perm_968_Summary.of.stats_Random.Group.Allocation.csv",25,0.000179807546574375
"967","perm_969_Summary.of.stats_Random.Group.Allocation.csv",29,0.000673675323425414
"968","perm_97_Summary.of.stats_Random.Group.Allocation.csv",21,0.000665891040867721
"969","perm_970_Summary.of.stats_Random.Group.Allocation.csv",18,0.00067892520578527
"970","perm_971_Summary.of.stats_Random.Group.Allocation.csv",23,0.000395204454080156
"971","perm_972_Summary.of.stats_Random.Group.Allocation.csv",24,0.000308709535918582
"972","perm_973_Summary.of.stats_Random.Group.Allocation.csv",22,0.000223205740370854
"973","perm_974_Summary.of.stats_Random.Group.Allocation.csv",27,0.000544275808154077
"974","perm_975_Summary.of.stats_Random.Group.Allocation.csv",22,8.70522117055605e-05
"975","perm_976_Summary.of.stats_Random.Group.Allocation.csv",20,0.00383738283115892
"976","perm_977_Summary.of.stats_Random.Group.Allocation.csv",16,0.000184703908393753
"977","perm_978_Summary.of.stats_Random.Group.Allocation.csv",19,0.000361633887551138
"978","perm_979_Summary.of.stats_Random.Group.Allocation.csv",21,0.000492871413296585
"979","perm_98_Summary.of.stats_Random.Group.Allocation.csv",23,0.000157625740569813
"980","perm_980_Summary.of.stats_Random.Group.Allocation.csv",26,1.05441837007411e-05
